2,-0.10236,-0.99884,0.079545
2,-0.89937,0.41353,-0.2271
2,1,0.014087,0.18063
2,-0.84385,-0.44289,0.32255
2,0.083589,-0.093719,0.99284
2,0.54275,0.46145,0.69325
2,-0.4073,-0.13273,0.90675
2,0.95113,-0.032461,0.31381
2,0.83664,0.21297,0.48721
2,0.3135,0.28928,0.87172
2,-0.68447,-0.72571,0.07452
2,0.05932,-0.88877,0.4454
2,0.081353,-0.057363,-0.98917
2,0.45171,-0.66958,0.56445
2,0.10426,0.084858,0.96775
2,0.12478,0.97641,0.00706
2,-0.43543,0.87589,-0.18592
2,0.68508,-0.23267,0.6885
2,-0.056426,-0.79994,0.58135
2,0.27949,-0.70635,-0.64465
2,0.65958,-0.55862,-0.4635
2,-0.92754,0.039197,0.41649
2,-0.91144,0.32019,0.30461
2,0.22294,-0.17856,-0.96894
2,0.53643,-0.64034,0.5082
2,0.47671,0.85949,0.1755
2,-0.46009,0.020811,0.86677
2,-0.94332,0.25598,0.29244
2,-0.88794,-0.36405,0.37568
2,-0.15539,-0.25129,-0.95718
2,0.97534,-0.21681,-0.018589
2,-0.92471,-0.39836,-0.1823
2,-0.64154,-0.45139,0.61825
2,-0.86909,0.43825,0.23724
2,0.009164,-0.012033,0.99824
2,-0.74282,-0.23355,0.62773
2,-0.54752,-0.84668,-0.08301
2,-0.25762,-0.87551,0.33852
2,-0.081624,0.20119,0.94682
2,-0.047715,-0.055939,0.9716
2,0.31511,-0.80232,0.44812
2,0.41341,0.44109,0.76499
2,0.69576,0.54281,0.41255
2,0.13581,0.20632,-0.95
2,0.33509,-0.91888,-0.19873
2,0.97898,-0.19658,0.007492
2,-0.21611,-0.47424,0.86768
2,-0.073305,-0.85955,-0.45902
2,-0.35281,0.77913,0.48341
2,-0.42341,0.87376,0.075334
2,0.39089,-0.46312,-0.79405
2,-0.3686,-0.24841,-0.89619
2,0.21588,0.55932,-0.77223
2,-0.24754,-0.69521,-0.66552
2,-0.12127,0.70488,0.68026
2,0.65358,-0.53206,-0.5399
2,0.082063,-0.31283,-0.92072
2,-0.75804,-0.2652,-0.58035
2,0.016629,-0.57432,0.81435
2,0.41307,-0.89389,0.13287
2,-0.33991,0.80725,0.46043
2,-1,-0.1867,0.082404
2,-0.6677,0.74019,0.10856
2,-0.703,-0.26797,-0.66575
2,-0.039593,0.07539,-0.99203
2,0.18246,-0.95457,0.11445
2,-0.020717,0.003444,0.99911
2,-0.45859,-0.022636,-0.89096
2,-0.87455,-0.3957,-0.29264
2,-0.002447,-0.052626,-0.97737
2,0.70027,0.69665,0.062378
2,-0.27386,-0.81701,0.50001
2,0.098299,0.32485,-0.91727
2,0.34792,-0.54258,0.74514
2,0.8041,0.41677,-0.44345
2,0.79446,-0.54039,-0.273
2,-0.21062,0.24582,0.93632
2,-0.58806,-0.18279,-0.7931
2,0.10214,0.19067,0.96506
2,-0.59551,-0.5898,-0.53776
2,0.15047,-0.025319,0.95847
2,-0.41105,0.67164,-0.59252
2,-0.037386,-0.1922,-0.9665
2,-0.97035,-0.075279,-0.267
2,-0.63035,0.43918,-0.63024
2,-0.50104,-0.76555,0.39654
2,0.047193,0.46202,0.88021
2,0.59526,-0.77096,0.066834
2,-0.45934,-0.28965,-0.82497
2,0.14053,0.28631,0.94044
2,0.57109,0.82631,0.089085
2,-0.8968,-0.23749,0.43294
2,0.24813,0.28976,0.90712
2,0.69515,0.6707,-0.21481
2,0.008545,0.94278,0.30197
2,-0.82076,0.19809,-0.55061
2,0.72789,0.5116,-0.44964
2,0.92053,-0.37145,-0.19261
2,-0.23171,0.29533,0.92055
2,-0.53517,0.55302,0.62939
2,0.55176,-0.62777,0.54736
2,0.094297,0.053921,0.97491
2,0.2364,-0.60339,-0.74111
2,-0.6871,0.6591,0.26937
2,-0.019292,1,-0.061933
2,-0.43339,0.61526,0.63849
2,0.11082,-0.09877,0.98279
2,0.95279,0.038478,0.3522
2,-0.23161,-0.64159,0.72877
2,-0.54349,0.76337,-0.34091
2,0.97911,-0.27022,-0.01283
2,-0.83108,-0.1794,0.50828
2,-0.53864,-0.83247,-0.16912
2,-0.78672,0.61779,0.19422
2,-0.055966,-0.93041,-0.29999
2,0.12539,-0.17542,-0.95433
2,0.29547,-0.19884,0.92863
2,-0.046121,-0.000382,0.99889
2,0.81671,0.3196,-0.48941
2,-0.29313,0.32828,0.89882
2,-0.071277,0.99236,0.13123
2,-0.56809,0.25324,-0.78864
2,-0.90058,0.39624,-0.23317
2,-0.61866,0.31858,-0.70751
2,-0.2694,0.8725,-0.34061
2,0.31017,0.92049,-0.21313
2,0.083515,-0.01038,0.97785
2,0.56227,-0.62948,0.47819
2,-0.46596,-0.80332,0.35886
2,0.21577,0.65514,0.71636
2,0.94677,-0.33395,0.040536
2,-0.68118,-0.62353,0.41114
2,0.015134,-0.050389,1
2,-0.52409,0.12771,0.85107
2,-0.056332,0.092059,-0.9737
2,0.7769,0.23219,0.60128
2,-0.18422,-0.87322,0.40933
2,-0.7464,-0.20489,-0.62979
2,-0.89881,0.012653,0.45081
2,-0.35232,0.43594,0.82122
2,-0.12734,-0.32723,-0.92599
2,0.94989,-0.23581,0.14586
2,0.37937,0.80356,-0.45572
2,-0.34767,0.22323,-0.89459
2,0.8869,-0.3736,-0.29695
2,-0.055418,0.01768,-0.99505
2,0.43697,-0.86917,0.11445
2,0.23836,-0.55852,0.77701
2,-0.63638,0.53901,-0.58416
2,-0.30089,-0.90353,-0.29444
2,-0.036977,-0.023752,-0.99613
2,0.47395,0.31601,0.79544
2,0.20039,-0.024776,-0.95572
2,0.35111,-0.78275,-0.4961
2,-0.47351,-0.58728,-0.62693
2,-0.46497,-0.85568,0.18644
2,0.38441,0.79288,-0.47513
2,0.15746,-0.17766,-0.96866
2,0.65431,-0.67527,0.31082
2,-0.13522,0.020859,-0.99118
2,0.20799,0.18829,-0.95068
2,0.57561,0.69525,0.39576
2,0.13212,0.049989,0.96697
2,0.32123,0.25618,-0.87838
2,0.66489,0.16104,-0.6961
2,0.29814,0.81957,0.4919
2,0.33037,-0.87686,0.34555
2,-0.012549,-0.038274,0.99056
2,-0.78937,-0.18912,-0.5547
2,-0.87403,-0.48208,-0.030871
2,-0.61911,0.40285,0.65288
2,0.46679,-0.68861,0.56105
2,0.24653,0.56007,-0.79222
2,0.14534,0.5407,-0.81679
2,-0.23376,-0.6417,-0.73864
2,-0.17231,0.15792,0.94879
2,-0.66554,-0.68643,0.31531
2,0.68026,-0.61372,-0.37323
2,0.42935,-0.11977,0.88281
2,0.064804,-0.112,-0.97985
2,-0.79293,-0.59556,-0.18998
2,-0.98014,-0.020054,-0.17709
2,0.36154,-0.6184,-0.66882
2,0.41301,-0.54437,0.71086
2,-0.98405,-0.21369,0.067744
2,0.12668,0.88656,0.42745
2,-0.14117,0.086274,0.98145
2,-0.9078,0.2014,0.36942
2,-0.71105,-0.33329,0.64448
2,-0.50348,-0.8353,-0.24111
2,0.58139,0.69683,0.39568
2,0.014204,-0.022673,0.97516
2,-0.84297,-0.32852,0.43599
2,0.4923,0.8624,0.070081
2,-0.9481,0.34469,-0.050043
2,0.26396,0.21349,0.91019
2,0.21917,-0.047808,-0.96771
2,0.40216,-0.66509,0.60602
2,0.46814,-0.079647,-0.87508
2,-0.3934,-0.92596,-0.15187
2,0.70765,-0.4547,-0.5115
2,-0.94001,0.26327,-0.28224
2,-0.57841,0.44672,0.67565
2,0.49114,-0.75413,-0.4434
2,-0.50217,-0.32593,-0.82507
2,0.39719,-0.081406,-0.8858
2,-0.048996,0.96722,0.13167
2,-0.64727,0.11509,-0.73337
2,0.29704,-0.60567,-0.69828
2,-0.11362,0.040538,0.98509
2,0.38204,-0.90119,-0.067718
2,0.61707,0.69044,-0.32183
